#Date/Time of Update: 2016-09-08 6:13:26 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#Team ID,#Team Abbr.,#Team City,#Team Name,#GamesPlayed,#PassAttempts,#PassCompletions,#PassPct,#PassAttemptsPerGame,#PassYards,#PassYardsPerAtt,#PassYardsPerGame,#PassTD,#PassTDPct,#PassInt,#PassIntPct,#PassLng,#Pass20Plus,#Pass40Plus,#PassSacks,#PassSackY,#QBRating,#RushAttempts,#RushAttemptsPerGame,#RushYards,#RushAverage,#RushYardsPerGame,#RushTD,#RushLng,#Rush1stDowns,#Rush1stDownsPct,#Rush20Plus,#Rush40Plus,#RushFumbles,#Receptions,#RecYards,#RecAverage,#RecYardsPerGame,#RecTD,#RecLng,#Rec1stDowns,#Rec20Plus,#Rec40Plus,#RecFumbles,#TackleSolo,#TackleTotal,#TackleAst,#Sacks,#SackYds,#Interceptions,#IntTD,#IntYds,#IntAverage,#IntLng,#PassesDefended,#Stuffs,#StuffYds,#KB,#Fumbles,#FumLost,#FumForced,#FumOwnRec,#FumOppRec,#FumRecYds,#FumTotalRec,#FumTD,#KrRet,#KrYds,#KrAvg,#KrLng,#KrTD,#Kr20Plus,#Kr40Plus,#KrFC,#KrFum,#PrRet,#PrYds,#PrAvg,#PrLng,#PrTD,#Pr20Plus,#Pr40Plus,#PrFC,#PrFum,#FgBlk,#FgMade,#FgAtt,#FgPct,#FgMade1_19,#FgAtt1_19,#Fg1_19Pct,#FgMade20_29,#FgAtt20_29,#Fg20_29Pct,#FgMade30_39,#FgAtt30_39,#Fg30_39Pct,#FgMade40_49,#FgAtt40_49,#Fg40_49Pct,#FgMade50Plus,#FgAtt50Plus,#Fg50PlusPct,#FgLng,#XpBlk,#XpMade,#XpAtt,#XpPct,#FgAndXpPts,#Kickoffs,#KoYds,#KoOOB,#KoAvg,#KoTB,#KoPct,#KoRet,#KoRetYds,#KoRetAvgYds,#KoTD,#KoOS,#KoOSR,#Punts,#PuntYds,#PuntNetYds,#PuntLng,#PuntAvg,#PuntNetAvg,#PuntBlk,#PuntOOB,#PuntDown,#PuntIn20,#PuntIn20Pct,#PuntTB,#PuntTBPct,#PuntFC,#PuntRet,#PuntRetYds,#PuntRetAvg,#GamesStarted,#Safeties,#PassAvg,#Targets
,8894,Bradshaw,Ahmad,44,RB,"5'10""",217,1986-03-19,30,"Bluefield, VA",USA,N,65,IND,Indianapolis,Colts,10,,,,,,,,,,,,,,,,,,88,8.8,427,4.8,42.7,2,154,18,20.4,3,0,3,38,300,7.9,30.0,6,142,20,2,0,0,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,3,2,0,2,0,-1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,50
,7549,Brady,Tom,12,QB,"6'4""",225,,,,,N,50,NE,New England,Patriots,16,600,373,62.2,37.5,4122,6.9,257.6,33,5.5,9,1.5,598,47,9,21,138,94.6,33,2.1,59,1.8,3.7,0,55,11,33.3,0,0,0,,,,,,,,,,,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6.9,
,8065,Braman,Bryan,56,LB,"6'5""",241,,,,,N,54,PHI,Philadelphia,Eagles,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7602,Branch,Alan,97,NT,"6'6""",350,,,,,N,50,NE,New England,Patriots,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,13,5,0.0,0,0,0,0,0.0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7225,Branch,Andre,90,DE,"6'5""",265,1989-07-14,27,"Richmond, VA",USA,N,66,JAC,Jacksonville,Jaguars,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,17,6,2.0,14,0,0,0,0.0,0,3,4,17,0,0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7359,Branch,Tyvon,27,DB,"6'0""",210,1986-12-11,29,"Syracuse, NY",USA,N,74,OAK,Oakland,Raiders,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,29,7,1.0,19,0,0,0,0.0,0,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6803,Brandon,Tevrin,33,CB,"5'10""",180,,,,,N,72,DEN,Denver,Broncos,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8570,Brate,Cameron,84,TE,"6'5""",235,1991-07-03,25,"Naperville, IL",USA,N,71,TB,Tampa Bay,Buccaneers,1,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,17,17.0,17.0,0,17,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1
,7095,Bray,Quan,4,RB,"5'10""",195,,,,,N,65,IND,Indianapolis,Colts,16,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
,7271,Bray,Tyler,9,QB,"6'6""",215,1991-12-27,24,,,N,73,KC,Kansas City,Chiefs,14,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,39.6,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,
,8805,Breeland,Bashaud,26,CB,"5'11""",197,,,,,N,55,WAS,Washington,Redskins,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,69,11,0.0,0,2,0,0,0.0,0,14,5,6,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7641,Brees,Drew,9,QB,"6'0""",209,,,,,N,70,NO,New Orleans,Saints,16,658,456,69.3,41.1,4953,7.5,309.6,33,5.0,16,2.4,646,52,10,29,276,97.8,27,1.7,68,2.5,4.2,1,19,6,22.2,0,0,2,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,7,3,0,3,0,-18,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.5,
,9033,Brent,Josh,,DE,"6'2""",320,1988-01-30,28,"Tulare, CA",USA,N,52,DAL,Dallas,Cowboys,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6822,Brewer,Aaron,46,LS,"6'5""",230,1990-07-05,26,"Orange, CA",USA,N,72,DEN,Denver,Broncos,16,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,3,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
,7862,Brewer,James,69,T,"6'6""",330,1987-12-23,28,"Indianapolis, IN",USA,N,53,NYG,New York,Giants,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7673,Brewster,Mike,70,C,"6'4""",305,,,,,N,70,NO,New Orleans,Saints,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7457,Bridgewater,Teddy,5,QB,"6'2""",215,,,,,N,63,MIN,Minnesota,Vikings,16,399,255,63.9,24.9,2785,7.0,174.1,15,3.8,10,2.5,492,38,7,39,249,86.5,44,2.8,196,4.4,12.2,1,109,11,25.0,0,0,0,,,,,,,,,,,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,
,8879,Briggs,Lance,,DE,"6'1""",244,1980-11-12,35,"Los Angeles Co., CA",USA,N,60,CHI,Chicago,Bears,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,35,11,0.0,0,1,0,2,2.0,2,3,8,7,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6907,Brindza,Kyle,27,K,"6'0""",239,1993-01-13,23,"Portage, IN",USA,N,61,DET,Detroit,Lions,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3,3,100.0,3,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,,
,8730,Brinkley,Beau,48,LS,"6'4""",248,,,,,N,67,TEN,Tennessee,Titans,16,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,5,6,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
,6707,Brinkley,Jasper,53,MLB,"6'1""",255,1985-07-12,31,"Thomson, GA",USA,N,63,MIN,Minnesota,Vikings,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,75,21,1.0,10,0,0,0,0.0,0,0,10,14,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8316,Britt,Justin,68,OT,"6'6""",325,,,,,N,79,SEA,Seattle,Seahawks,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8478,Britt,Kenny,18,WR,"6'3""",223,,,,,N,77,STL,St. Louis,Rams,16,,,,,,,,,,,,,,,,,,2,0.1,14,7.0,0.9,0,14,1,50.0,0,0,0,48,748,15.6,46.8,3,394,33,10,3,0,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,84
,8991,Britton,Eben,,G,"6'6""",308,1987-10-14,28,"Brooklyn, NY",USA,N,60,CHI,Chicago,Bears,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8956,Brock,Kevin,85,TE,"6'5""",265,1986-04-09,30,"Shreveport, LA",USA,N,57,CIN,Cincinnati,Bengals,5,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,5,21,4.2,4.2,0,13,2,0,0,0,2,2,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6
,8444,Brock,Tramaine,26,CB,"5'10""",197,,,,,N,78,SF,San Francisco,49ers,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6314,Brockel,Richie,47,TE,"6'1""",255,,,,,N,69,CAR,Carolina,Panthers,2,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,3,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
,8511,Brockers,Michael,90,DT,"6'5""",326,,,,,N,77,STL,St. Louis,Rams,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,31,8,2.0,8,0,0,0,0.0,0,1,6,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7788,Bromley,Jay,96,DT,"6'3""",310,,,,,N,53,NYG,New York,Giants,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8436,Brooks,Ahmad,55,LB,"6'3""",259,,,,,N,78,SF,San Francisco,49ers,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,30,5,6.0,26,0,0,0,0.0,0,3,8,29,0,0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7032,Brooks,Brandon,79,G,"6'5""",335,1989-08-19,27,"Milwaukee, WI",USA,N,64,HOU,Houston,Texans,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6272,Brooks,Ron,33,DB,"5'10""",190,1988-10-16,27,"Dallas, TX",USA,N,48,BUF,Buffalo,Bills,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,35,4,0.0,0,0,0,0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6190,Brooks,Terrence,31,FS,"5'11""",200,,,,,N,56,BAL,Baltimore,Ravens,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,19,3,0.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,8109,Brown,Antonio,84,WR,"5'10""",186,,,,,N,59,PIT,Pittsburgh,Steelers,16,,,,,,,,,,,,,,,,,,2,0.1,3,1.5,0.2,0,3,0,0.0,0,0,0,125,1543,12.3,96.4,12,436,78,13,3,0,2,2,0,0.0,0,0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,25,277,11.1,207,1,3,1,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,178
,6206,Brown,Bryce,35,RB,"6'0""",220,1991-05-14,25,"Wichita, KS",USA,N,48,BUF,Buffalo,Bills,7,,,,,,,,,,,,,,,,,,37,5.3,126,3.4,18.0,0,58,7,18.9,0,0,0,16,176,11.0,25.1,0,83,8,0,1,0,9,10,1,0.0,0,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,75,25.0,32,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,25
,7772,Brown,Charles,71,OT,"6'5""",300,,,,,N,53,NYG,New York,Giants,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,20,3,0.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7806,Brown,Chykie,39,DB,"5'11""",190,1986-12-26,29,"Houston, TX",USA,N,53,NYG,New York,Giants,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,3,0.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,6306,Brown,Corey,16,WR,"5'11""",185,,,,,N,69,CAR,Carolina,Panthers,12,,,,,,,,,,,,,,,,,,7,0.6,81,11.6,6.8,0,68,2,28.6,1,0,0,21,296,14.1,24.7,2,193,12,2,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,3,1,0,1,0,0,1,0,12,273,22.8,129,0,9,0,0,0,12,127,10.6,112,1,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,36
,8193,Brown,Donald,34,RB,"5'10""",207,1987-04-11,29,"Atlantic Highlands, NJ",USA,N,75,SD,San Diego,Chargers,13,,,,,,,,,,,,,,,,,,84,6.5,225,2.7,17.3,0,95,11,13.1,0,0,0,29,211,7.3,16.2,0,127,7,2,0,0,4,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8.0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,41
,7040,Brown,Duane,76,OT,"6'4""",303,,,,,N,64,HOU,Houston,Texans,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,9010,Brown,Everette,50,DE,"6'1""",263,1987-08-07,29,"Greenville, NC",USA,N,55,WAS,Washington,Redskins,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,2,0.0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7161,Brown,Jalil,25,CB,"6'1""",207,,,,,N,65,IND,Indianapolis,Colts,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,5944,Brown,Jaron,13,WR,"6'2""",205,1990-01-08,26,"Cheraw, SC",USA,N,76,ARI,Arizona,Cardinals,13,,,,,,,,,,,,,,,,,,1,0.1,2,2.0,0.2,0,2,0,0.0,0,0,0,26,282,10.8,21.7,3,153,17,5,0,0,7,8,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,39
,5945,Brown,John,12,WR,"5'11""",179,1990-04-03,26,"Homestead, FL",USA,N,76,ARI,Arizona,Cardinals,13,,,,,,,,,,,,,,,,,,2,0.2,-8,-4.0,-0.6,0,-6,0,0.0,0,0,0,34,512,15.1,39.4,4,281,21,7,2,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,71
,6433,Brown,Jonathan,45,LB,"6'1""",230,,,,,N,60,CHI,Chicago,Bears,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,7822,Brown,Josh,3,K,"6'0""",202,,,,,N,53,NYG,New York,Giants,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,4,0.0,0,0,0,0,0.0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,24,26,92.3,1,1,100.0,6,7,85.7,9,9,100.0,4,5,80.0,4,4,100.0,462,0,43,43,100.0,115,75,4784,0,63.8,44,0.0,31,597,19.3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,,
,6213,Brown,Justin,,WR,"6'3""",209,1991-03-10,25,"Cheltenham, PA",USA,N,59,PIT,Pittsburgh,Steelers,2,,,,,,,,,,,,,,,,,,2,1.0,10,5.0,5.0,0,9,0,0.0,0,0,0,16,250,15.6,125.0,1,68,11,2,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,59,11.8,49,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,26
,6126,Brown,Marlon,14,WR,"6'5""",214,,,,,N,56,BAL,Baltimore,Ravens,13,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,24,255,10.6,19.6,0,22,16,1,0,0,7,8,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,33
